"","LOCALE","HSI","ADM_RATE_ALL","PCIP10","PCIP15","PCIP22","PCIP23","PCIP26","PCIP29","PCIP42","PCIP51","PCIP52","CIP05CERT1","CIP12CERT1","CIP15BACHL","CIP39BACHL","CIP50BACHL","UGDS_UNKN","NPT41_PRIV","NPT4_048_PRIV","NUM4_PUB","INEXPFTE","AVGFACSAL","PFTFAC","C150_4_POOLED","C150_4_WHITE","C150_4_BLACK","C150_4_AIAN","C150_4_2MOR","C150_4_UNKN","RET_FT4","CDR3","WDRAW_2YR_TRANS_YR2_RT","MD_INC_UNKN_ORIG_YR2_RT","NOPELL_ENRL_4YR_TRANS_YR2_RT","NOT1STGEN_UNKN_ORIG_YR2_RT","ENRL_ORIG_YR3_RT","HI_INC_COMP_ORIG_YR3_RT","NOT1STGEN_WDRAW_ORIG_YR3_RT","COMP_4YR_TRANS_YR4_RT","COMP_2YR_TRANS_YR4_RT","MD_INC_COMP_ORIG_YR4_RT","NOPELL_WDRAW_ORIG_YR4_RT","FEMALE_COMP_4YR_TRANS_YR6_RT","MALE_COMP_4YR_TRANS_YR6_RT","WDRAW_2YR_TRANS_YR8_RT","MD_INC_COMP_4YR_TRANS_YR8_RT","MD_INC_WDRAW_ORIG_YR8_RT","PELL_COMP_4YR_TRANS_YR8_RT","FIRSTGEN_WDRAW_2YR_TRANS_YR8_RT","NOTFIRSTGEN_RPY_1YR_RT","IND_RPY_3YR_RT","NOTFIRSTGEN_RPY_5YR_RT","IND_RPY_7YR_RT","INC_PCT_LO","INC_PCT_M2","APPL_SCH_PCT_GE2","DEP_INC_AVG","IND_DEBT_MDN","GRAD_DEBT_MDN10YR","DEP_INC_N","IND_RPY_7YR_N","LN_MEDIAN_HH_INC","COUNT_WNE_INDEP1_P10","GRAD_DEBT_MDN10YR_SUPP","C150_4_POOLED_SUPP","D150_4_ASIAN","D150_4_AIAN","GRADS","OMACHT6_PTFT","OMAWDP6_PTFT","OMACHT8_PTFT","RET_FT4_POOLED","RET_FT4_POOLED_SUPP","C100_4_POOLED","C100_4_POOLED_SUPP","C150_4_PELL","D150_4_LOANNOPELL","C150_4_NOLOANNOPELL","OMENRAP8_FTNFT_POOLED_SUPP","OMENRUP8_PTNFT_POOLED_SUPP","POOLYRSOM_NOTFIRSTTIME","PLUS_DEBT_INST_NOCOMP_MD","DBRR1_FED_GRCOMP_NUM","DBRR1_FED_GRCOMP_DEN","DBRR1_FED_GRCOMP_RT","DBRR4_PP_UGNOCOMP_RT","DBRR10_PP_UG_N","BBRR1_FED_UG_FBR","BBRR1_FED_UG_PAIDINFULL","BBRR2_FED_UGUNK_N","BBRR2_FED_UG_DFR_SUPP","OTHEREXPENSE_OFF","ENDOWEND","OMAWDP8_PELL_PARTTIME","OMAWDP8_PELL_FTFT_POOLED","OMENRUP8_PELL_FTFT_POOLED","OMENRYP8_PELL_FTNFT_POOLED","OMAWDP8_PELL_FTT_POOLED","OMENRUP_PELL_FTT_POOLED","OMENRUP_PELL_PT_POOLED","OMAWDP8_PELL_PTNFT_POOLED_SUPP","OMENRUP_PELL_FTT_POOLED_SUPP","BBRR3_FED_UGUNK_N","MD_EARN_WNE_INC2_P10","STUFACR","IRPS_NRA","IRPS_UNKN","BBRR4_FED_UGUNK_N","ADM_RATE_SUPP","OMAWDP8_NOPELL_FIRSTTIME","Ranking"
"143","21",0,0.7709,0,0,0,0.0564,0.149,0,0.088,0.0203,0.1287,"0","0","0","0","1",0.0198,19563,19447,210.8,16333,9344,0.6704,0.7672,0.7739,0.7941,0,0.5833,0.8,0.8736,0.015,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.781990521327,0.050251256281,0.099667774086,0.0299520537658571,0.753623188406,0.059880239521,0.128712871287,0.123711340206,0.0468862349664348,0.133694167046056,0.109594675492444,0.099378881988,0.0590409121584,0.8154205607,0.49545289743,0.84700622360339,0.57869048222,0.1836734694,0.1397174254,0.7582417582,102120.223994717,18139.987012987,275.643270900888,623.018867924528,10,11.2200002670288,44.3,275.643270900888,0.7672,19,0,143.478260869565,0,0.335272941176471,0,0.8251,0.8251,0.709,0.709,0.75,178,0.707,0.0714,0.294733333333333,4,14000,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,162,0.361052631578947,0.145263157894737,47,0.16194968553459,1060,210646508,0.428943037974684,0.7778,0.0819,0,0.7778,0.0819,0.358239130434783,0.532033333333333,0.0819,56,67076,11,0.025,0.05,56,0.7948,0.7735,85
"144","31",0,0.1512,0,0,0,0.061,0.1072,0,0.0591,0,0,"0","0","0","0","1",0.0516,1451,3825,210.8,48373,13189,0.8537,0.9447,0.9545,0.9429,1,0.975,1,0.9048,0,0.0455377443321,0.140845070423,0.100695222510593,0.081462974438,0.074509803922,0.81981981982,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.8254716981,0.49545289743,0.84700622360339,0.57869048222,0.2696629213,0.1370786517,0.756330841805634,102120.223994717,18139.987012987,135.287837691009,623.018867924528,34.3255813953488,11.1700000762939,44.3,135.287837691009,0.9447,68,0,25,0,0.335272941176471,0,0.9697,0.9697,0.8658,0.8658,0.9574,53,0.9574,0.0984311111111111,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,65,0.361052631578947,0.145263157894737,46.9333333333333,0.16112531969309,1923.83290488432,2727112504,0.428943037974684,0.963,0.0053,0.00231444444444444,0.963,0.0053,0.358239130434783,0.532033333333333,0.0053,58.5316455696203,71392,6,0.0536,0,58.5696202531646,0.085,0.9596,1
"145","32",0,0.3648,0,0,0,0.1152,0.1212,0,0.0364,0,0.1424,"0","0","0","0","1",1,13947.7052631579,14325.0757894737,210.8,26986,7244,1,0.8719,0.83346753507014,0.768435270541082,0.718054961832061,0.792081855670103,0.8781,0.9675,0.00958969072164949,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.743818144454466,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.207436415886458,0.14590386805567,0.756330841805634,102120.223994717,18139.987012987,235.029388055148,623.018867924528,34.3255813953488,11.16257728498,44.3,235.029388055148,0.8719,0,0,77,0,0,0,0.9479,0.9479,0.7658,0.7658,0.799002268041237,110.332644628099,0.8781,0.0517,0.294733333333333,2,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,166.287197231834,0.361052631578947,0.145263157894737,46.9333333333333,0.156148917608864,2000,749066295,0.428943037974684,0.810063917525773,0.0561061855670103,0.00231444444444444,0.809728865979381,0.0564443298969072,0.358239130434783,0.532033333333333,0.0564443298969072,58.5316455696203,66251.0652173913,9,0,1,58.5696202531646,0.2058,0.8832,46
"146","13",0,0.7783,0,0,0,0.0232,0.071,0,0.0957,0.0681,0.1797,"0","0","0","0","1",0.0027,17553,18133,210.8,12657,8336,0.6709,0.8047,0.7858,0.75,0.718054961832061,0.5556,0.3333,0.8703,0.024,0.050089445438,0.168461750898,0.076470588235,0.081462974438,0.07249070632,0.733746130031,0.037735849057,0.055970149254,0.0299520537658571,0.69465648855,0.040579710145,0.078549848943,0.080357142857,0.04897314376,0.149732620321,0.176470588235,0.133802816901,0.072413793103,0.7756788666,0.49545289743,0.859030837,0.57869048222,0.1355093966,0.15628091,0.8140454995,112334.113,29820,284.124602313223,1000,15,11.1499996185302,19,284.124602313223,0.8047,12,0,143.478260869565,8,0.125,8,0.8803,0.8803,0.7309,0.7309,0.6329,313,0.8258,0.0783,0.294733333333333,2,19099,10814350.3617021,10339970.5957447,1.02234227386441,0.48199768776112,216,0.44,0.16,101,0.12287194670614,2250,228189000,0,0.6675,0.2964,0,0.6549,0.3098,0.7692,0.532033333333333,0.3098,146,54562,11,0.0128,0,146,0.8045,0.8047,111
"147","13",0,0.7433,0,0,0,0.066,0.1354,0,0.1076,0,0.1319,"0","0","0","0","1",0.0235,17814,17826,210.8,17403,8242,0.8382,0.7803,0.81,0.7931,1,0.8,0.8889,0.8304,0.01,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.045045045045,0.663793103448,0.100917431193,0.06511627907,0.0299520537658571,0.740740740741,0.0843342752448696,0.065789473684,0.147887323944,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.8161559889,0.49545289743,0.84700622360339,0.57869048222,0.1975903614,0.1662650602,0.8385542169,101147.54208,18139.987012987,276.459599049325,404,34.3255813953488,11.1700000762939,44.3,276.459599049325,0.7803,29,0,143.478260869565,0,0.335272941176471,0,0.8562,0.8562,0.7014,0.7014,0.7468,83,0.7949,0.075,0.294733333333333,2,20991,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,69,0.361052631578947,0.145263157894737,34,0.17171717171717,2481.66666666667,243580141,0.428943037974684,0.8258,0.0225,0,0.8258,0.0225,0.358239130434783,0.532033333333333,0.0225,40,62127,13,0.0351,0.0789,40,0.7925,0.7901,71
"148","32",0,0.2118,0,0,0,0.0506,0.1124,0,0.073,0,0,"0","0","0","0","1",0.0198,6208,9706,210.8,33282,12689,0.7778,0.9102,0.9558,0.7143,1,0.95,1,0.939,0.008,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.888888888889,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.2014742015,0.144963145,0.756330841805634,102120.223994717,18139.987012987,177.577876445764,623.018867924528,34.3255813953488,11.1099996566772,44.3,177.577876445764,0.9102,42,1,143.478260869565,0,0.335272941176471,0,0.9523,0.9523,0.8743,0.8743,0.8356,42,0.9575,0.0984311111111111,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,85,0.361052631578947,0.145263157894737,46.9333333333333,0.17270194986072,1923.83290488432,868695391,0.428943037974684,0.8859,0.0336,0,0.8859,0.0336,0.358239130434783,0.532033333333333,0.0336,58.5316455696203,76348,8,0.0045,0,58.5696202531646,0.1663,0.94,9
"149","31",0,0.7061,0,0,0,0.0464,0.0891,0,0.0872,0.0594,0.1076,"0","0","0","0","1",0.0072,15735,16083,210.8,16857,7567,0.8377,0.7717,0.8121,0.75,0.666666666666667,0.5833,1,0.8785,0.012,0.023109243697,0.168461750898,0.096525096525,0.081462974438,0.051339285714,0.713114754098,0.076595744681,0.06976744186,0.0299520537658571,0.741496598639,0.04214559387,0.079245283019,0.11013215859,0.039316239316,0.126829268293,0.109594675492444,0.112359550562,0.04593639576,0.8300653595,0.49545289743,0.8596087457,0.57869048222,0.1801385681,0.1720554273,0.6928406467,93301.779621,22707,283.848959042322,844,34.3255813953488,11.1400003433227,44.3,283.848959042322,0.7717,28,0,143.478260869565,0,0.335272941176471,0,0.848,0.848,0.7361,0.7361,0.8354,162,0.6997,0,0.294733333333333,2,12251,10814350.3617021,10339970.5957447,1.02234227386441,0.47892369038149,182,0.43,0.15,88,0.13733905579399,1108,201183650,0.428943037974684,0.8611,0.0463,0,0.8611,0.0463,0.358239130434783,0.532033333333333,0.0463,115,65754,12,0,0.0383,115,0.739,0.7958,79
"150","11",0,0.3869,0,0,0,0.0436,0.1394,0,0.0632,0,0,"0","0","0","0","1",0.0039,13926,12651,210.8,22586,10960,0.8279,0.8887,0.9472,0.7692,0.5,0.9063,1,0.9004,0.002,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.216911764706,0.593548387097,0.114931482363424,0.032640949555,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.1498054475,0.1381322957,0.7859922179,102120.223994717,18139.987012987,243.838278104632,623.018867924528,34.3255813953488,11.119999885559,44.3,243.838278104632,0.8887,34,0,143.478260869565,0,0.335272941176471,0,0.9329,0.9329,0.8381,0.8381,0.9574,119,0.9144,0.0303,0.294733333333333,2,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,132,0.361052631578947,0.145263157894737,16,0.16082802547771,1923.83290488432,692308000,0.428943037974684,0.9351,0.0054,0,0.9351,0.0054,0.358239130434783,0.532033333333333,0.0054,31,58509,10,0.0153,0.0153,31,0.2842,0.9072,27
"151","22",0,0.8401,0,0,0,0.0397,0.1565,0,0.0958,0.1215,0.1706,"0","0","0","1","1",0,17105,17285,210.8,12460,8573,0.8742,0.7753,0.8677,0.75,1,0.6875,0.804689508928571,0.8927,0.015,0.026763990268,0.168461750898,0.074509803922,0.081462974438,0.039443155452,0.794573643411,0.045662100457,0.117948717949,0.025641025641,0.694444444444,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.09604519774,0.0590409121584,0.8841761827,0.49545289743,0.9197707736,0.57869048222,0.1534526854,0.1611253197,0.726342711,105382.48831,18139.987012987,285.651241967443,770,34.3255813953488,11.1300001144409,44.3,285.651241967443,0.7753,32,8,23,5,0,5,0.8695,0.8695,0.7375,0.7375,0.8,151,0.8647,0.2329,0.294733333333333,2,10000,10814350.3617021,10339970.5957447,1.02234227386441,0.26747929802309,264,0.361052631578947,0.145263157894737,75,0.14558472553699,1500,86715330,0,0.7612,0.0522,0,0.7612,0.0522,0,0.532033333333333,0.0522,89,61731,12,0,0,89,0.878,0.8099,92
"152","41",0,0.8138,0,0,0,0.0134,0.1022,0,0.0403,0.0215,0.3253,"0","0","0","1","1",0,15314,15624,210.8,13950,8683,0.8733,0.7719,0.7919,0.5,0.3333,0.7273,0.804689508928571,0.8237,0.028,0.04,0.168461750898,0.100695222510593,0.081462974438,0.054263565891,0.703703703704,0.083333333333,0.051282051282,0.0299520537658571,0.727272727273,0.059360730594,0.102263554769342,0.116067203493447,0.035135135135,0.17094017094,0.109594675492444,0.128205128205,0.0590409121584,0.8495575221,0.49545289743,0.84700622360339,0.57869048222,0.1382823872,0.1266375546,0.7016011645,114952.73591,18139.987012987,286.244935166307,674,34.3255813953488,11.1400003433227,44.3,286.244935166307,0.7719,16,3,99,2,0,2,0.8544,0.8544,0.7105,0.7105,0.6869,143,0.7788,0.1754,0.294733333333333,2,14600,10814350.3617021,10339970.5957447,1.02234227386441,0.54808914139845,197,0.361052631578947,0.145263157894737,45,0.09449929478138,1500,205997332,0.428943037974684,0.6842,0.0909,0,0.6842,0.0909,0.358239130434783,0.532033333333333,0.0909,63,68303,12,0.0076,0.0076,64,0.8624,0.776,105
"153","32",0,0.5081,0,0,0,0.0382,0.1337,0,0.06,0.03,0,"0","0","0","1","1",0.0068,11112,11124,210.8,18147,8799,0.7063,0.849,0.8526,0.7895,0.5,0.8182,0.706525,0.9094,0.008,0.021868787276,0.168461750898,0.100695222510593,0.081462974438,0.032567049808,0.790769230769,0.052941176471,0.050108932462,0.0299520537658571,0.833333333333,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.8808290155,0.49545289743,0.9250891795,0.57869048222,0.1509846827,0.136761488,0.7778993435,109573.49277,18139.987012987,275.643270900888,899,12,11.1899995803833,44.3,275.643270900888,0.849,55,0,143.478260869565,0,0.335272941176471,0,0.9036,0.9036,0.8117,0.8117,0.8414,209,0.8683,0.0781,0.294733333333333,2,25387,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,572,0.39,0.17,54,0.14595660749507,900,516330591,0.428943037974684,0.8606,0.0279,0.0588,0.8606,0.0279,0.358239130434783,0.532033333333333,0.0279,70,61661,12,0.0095,0.0095,70,0.5641,0.8818,62
"154","22",0,0.7615,0,0,0,0.0272,0.0586,0,0.0669,0.1904,0.205,"0","0","0","1","1",0.0372,16615,20588,210.8,13277,8912,0.7136,0.8134,0.8376,0.5556,0,0.7,0.8182,0.8684,0.013,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.023201856148,0.825806451613,0.114931482363424,0.139588100686,0.0299520537658571,0.743243243243,0.0843342752448696,0.101449275362,0.163742690058,0.0468862349664348,0.133694167046056,0.109594675492444,0.125874125874,0.0590409121584,0.8173374613,0.49545289743,0.8973684211,0.57869048222,0.0868014269,0.1058263971,0.8644470868,136637.25514,18139.987012987,286.244935166307,827,34.3255813953488,11.2600002288818,44.3,286.244935166307,0.8134,4,0,19.6666666666667,0,1,0,0.8911,0.8911,0.777,0.777,0.8219,236,0.9159,0.2381,0.1702,2,23223,10814350.3617021,10339970.5957447,1.02234227386441,0.81149605730293,293,0.361052631578947,0.145263157894737,95,0.13478260869565,3020,164972020,1,0.7829,0,0,0.7829,0,0.1667,0.532033333333333,0,121,80414,11,0,0.0952,121,0.823,0.7765,105
"155","21",0,0.7315,0,0,0,0.058,0.1547,0,0.105,0.0055,0.163,"0","0","0","0","1",0.0435,16895,17045,210.8,10779,9294,0.5565,0.738,0.6688,0.75,0,0.8,0.68,0.875,0.039,0.043343653251,0.168461750898,0.087837837838,0.081462974438,0.091803278689,0.711267605634,0.114931482363424,0.080495356037,0.0299520537658571,0.660194174757,0.072463768116,0.161572052402,0.12962962963,0.043596730245,0.192307692308,0.109594675492444,0.213541666667,0.0590409121584,0.6848739496,0.2894736842,0.7955010225,0.3571428571,0.2415540541,0.1587837838,0.8412162162,91832.389771,16500,268.09488594391,567,28,11.3400001525878,21,268.09488594391,0.738,27,2,593,1,0,1,0.8804,0.8804,0.6884,0.6884,0.6517,83,0.6512,0.0513,0.294733333333333,2,17518,1548560,1525994,1.01478773835283,0.90355747282083,121,0.361052631578947,0.145263157894737,86,0.14373716632444,4542,151122000,0.428943037974684,0.726,0.1918,0,0.726,0.1918,0.358239130434783,0.532033333333333,0.1918,110,61400,12,0.0769,0.0769,110,0.7266,0.632,117
"156","41",0,0.5741,0,0,0,0.1302,0,0,0,0,0,"0","0","0","0","1",0.058,19329,18916,210.8,35779,11470,0.6327,0.7115,0.7411,0.7111,0.333325,0.8,0.6429,0.8029,0.022,0.0455377443321,0.168461750898,0.102040816327,0.053191489362,0.085784313725,0.554913294798,0.162037037037,0.083333333333,0.0299520537658571,0.617647058824,0.144827586207,0.057291666667,0.108108108108,0.0468862349664348,0.133694167046056,0.109594675492444,0.073529411765,0.0590409121584,0.7645788337,0.5185185185,0.8627858628,0.57869048222,0.2910798122,0.1408450704,0.8419405321,87907.179276,15160,257.132765093467,608,14,11.1999998092651,19,257.132765093467,0.7115,21,0,347,0,0.335272941176471,0,0.8816,0.8816,0.5948,0.5948,0.7398,173,0.7008,0,0.294733333333333,2,25000,8499506,8169900,1.04034394545832,0.53109815662941,188,0.361052631578947,0.145263157894737,34,0.14744525547445,1750,133919943,0.428943037974684,0.7185,0.1008,0,0.7185,0.1008,0.358239130434783,0.532033333333333,0.1008,59,45154,9,0.1,0.065,59,0.4608,0.753,62
"157","11",0,0.136,0,0,0,0.0746,0.1023,0,0.1009,0,0,"0","0","0","0","1",0.0117,20177,16866,210.8,29073,14167,0.7809,0.9219,0.8951,0.88,1,0.9487,1,0.9278,0.009,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.882352941176,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.8632911392,0.49545289743,0.84700622360339,0.57869048222,0.244,0.166,0.646,102120.223994717,18139.987012987,190.829956777538,623.018867924528,34.3255813953488,11.1499996185302,44.3,190.829956777538,0.9219,86,1,143.478260869565,5,1,5,0.968,0.968,0.8628,0.8628,0.8917,105,0.9093,0.0185,0.294733333333333,2,33903,10814350.3617021,10339970.5957447,1.02234227386441,0.26895171996468,174,0.361052631578947,0.145263157894737,10,0.18604651162791,1370,356579000,0.428943037974684,0.8971,0.0576,0,0.8971,0.0576,0.358239130434783,0.532033333333333,0.0576,14,76836,9,0.0391,0.0117,14,0.0879,0.9246,17
"158","42",0,0.2747,0,0,0,0.0534,0.137,0,0.0603,0,0,"0","0","0","0","1",0.0264,10762,9520,210.8,26145,12086,0.9244,0.9076,0.9361,0.9394,0.75,0.6452,0.9048,0.9351,0.007,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.824074074074,0.114931482363424,0.038327526132,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.1884700665,0.1529933481,0.756330841805634,102120.223994717,18139.987012987,159.024963981281,623.018867924528,34.3255813953488,11.2200002670288,44.3,159.024963981281,0.9076,34,0,12,0,0.335272941176471,0,0.937,0.937,0.8744,0.8744,0.9053,86,0.9113,0.0278,0.294733333333333,2,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,139,0.361052631578947,0.145263157894737,18,0.19290465631929,1923.83290488432,959652631,0.428943037974684,0.8935,0.0118,0,0.8935,0.0118,0.358239130434783,0.532033333333333,0.0118,24,79826,9,0.0523,0.0185,24,0.1243,0.8879,17
"159","22",0,0.1841,0,0,0,0.071,0.1116,0,0.0406,0,0,"0","0","0","0","1",0.0274,8810,8072,210.8,29779,11577,0.8561,0.9194,0.8984,0.913,1,0.9231,0.9167,0.9218,0.004,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.92,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.9446153846,0.57869048222,0.1981776765,0.1343963554,0.756330841805634,102120.223994717,18139.987012987,180.228292512119,623.018867924528,34.3255813953488,11.1800003051757,44.3,180.228292512119,0.9194,38,1,143.478260869565,0,0.335272941176471,0,0.9475,0.9475,0.8791,0.8791,0.9012,98,0.8962,0.0676,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,136,0.361052631578947,0.145263157894737,46.9333333333333,0.15422885572139,1923.83290488432,1020321000,0.428943037974684,0.9236,0.0064,0,0.9236,0.0064,0.358239130434783,0.532033333333333,0.0064,11,72362,9,0.0531,0.0338,11,0.1178,0.9281,13
"160","32",0,0.6184,0,0,0,0.0806,0.0893,0,0.0784,0,0,"0","0","0","0","1",0.0403,14226,17446,210.8,16382,8537,0.8721,0.7335,0.7935,0.7667,1,0.5385,0.68,0.8053,0.021,0.030660377358,0.168461750898,0.101886792453,0.081462974438,0.04132231405,0.742489270386,0.06862745098,0.093596059113,0.0299520537658571,0.719512195122,0.053846153846,0.133333333333,0.077380952381,0.023752969121,0.133694167046056,0.109594675492444,0.065789473684,0.0590409121584,0.7659208262,0.49545289743,0.8795731707,0.57869048222,0.164893617,0.107712766,0.7167553191,133887.92453,18139.987012987,286.244935166307,742,11,11.1400003433227,44.3,286.244935166307,0.7335,22,1,9,0,0.335272941176471,0,0.8889,0.8889,0.6757,0.6757,0.8148,144,0.7506,0.075,0.294733333333333,2,24552,10814350.3617021,10339970.5957447,1.02234227386441,0.72408587480859,261,0.361052631578947,0.145263157894737,47,0.17344173441734,700,204650152,0.428943037974684,0.7853,0.0395,0.0833,0.7853,0.0395,0.358239130434783,0.532033333333333,0.0395,65,57450,9,0,0.0148,65,0.6838,0.7944,75
"161","33",0,0.4726,0,0,0,0.07,0.1342,0,0.0953,0,0,"0","0","0","0","1",0.0075,9362,11598,210.8,17759,10207,0.806,0.8258,0.8035,0.7826,0.5,0.6842,1,0.881,0.022,0.0455377443321,0.168461750898,0.093862815884,0.081462974438,0.067204301075,0.72850678733,0.161157024793,0.081140350877,0.0299520537658571,0.703703703704,0.050387596899,0.079646017699,0.076470588235,0.0468862349664348,0.133694167046056,0.109594675492444,0.079710144928,0.0590409121584,0.7898894155,0.49545289743,0.8732612056,0.57869048222,0.2007772021,0.121761658,0.7668393782,112333.25363,18139.987012987,286.244935166307,757,12,11.0699996948242,44.3,286.244935166307,0.8258,12,2,39,0,0.335272941176471,0,0.8661,0.8661,0.7879,0.7879,0.7179,175,0.8344,0.0541,0.294733333333333,2,25508,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,263,0.361052631578947,0.145263157894737,63,0.13771712158809,900,322771681,0.428943037974684,0.7564,0.0855,0,0.7564,0.0855,0.358239130434783,0.532033333333333,0.0855,64,55552,10,0.0449,0.0056,64,0.635,0.8362,57
"162","23",0,0.3217,0,0,0,0.0723,0.1031,0,0.0938,0,0.1415,"0","0","0","0","1",0.021,10780,12083,210.8,22009,10120,0.8234,0.8391,0.8599,0.9667,0.718054961832061,0.75,0.92,0.8759,0.02,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.080291970803,0.802816901408,0.114931482363424,0.067510548523,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.6486486486,0.2331932773,0.1092436975,0.6890756303,119108.89849,18139.987012987,206.732453175666,463,37,11.1800003051757,44.3,206.732453175666,0.8391,42,0,1,0,0.335272941176471,0,0.8892,0.8892,0.8062,0.8062,0.9394,113,0.8496,0.0781,0.294733333333333,2,42000,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,181,0.361052631578947,0.145263157894737,34,0.1412213740458,1923.83290488432,357075000,0.428943037974684,0.9206,0.0159,0,0.9206,0.0159,0.358239130434783,0.532033333333333,0.0159,43,61800,8,0.0415,0.0069,43,0.2554,0.85,38
"163","13",0,0.4126,0,0,0,0.02,0.1717,0,0.0719,0,0.0279,"0","0","0","0","1",5e-04,12752,13079,210.8,21862,11247,0.871,0.8458,0.87,0.8182,0.718054961832061,0.7273,0.75,0.88,0.014,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.093567251462,0.843601895735,0.114931482363424,0.048780487805,0.0299520537658571,0.728658829825833,0.0843342752448696,0.076023391813,0.092105263158,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.8128898129,0.49545289743,0.902584493,0.57869048222,0.1502590674,0.0829015544,0.6787564767,134355.46099,18139.987012987,268.614367492915,564,12,11.1899995803833,44.3,268.614367492915,0.8458,40,0,143.478260869565,0,0.335272941176471,0,0.9011,0.9011,0.7961,0.7961,0.9032,170,0.8284,0.0217,0.294733333333333,2,22000,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,165,0.361052631578947,0.145263157894737,35,0.14733542319749,405,4.78e+08,0.428943037974684,0.894,0.0795,0,0.894,0.0795,0.358239130434783,0.532033333333333,0.0795,37,76472,9,0,0,37,0.4651,0.8607,50
